0;1
2021-04-22 17:08:36+00:00;@AltumStaffing @Infosys_GSTN @cgstpklzone Please look into the grievance and expedite.
2021-04-22 17:06:52+00:00;Infosys Virtual Off Campus Drive 2021 | Infosys Hiring System Engineer | BE/BTech/MTech/BCA/Diploma https://t.co/UODxWPEuvs
2021-04-22 17:05:41+00:00;"@kevinmcspadden @ruima @VivanMarwaha And so you get mind boggling headlines like this. 

But then stories of Infosys having to HEAVILY train new grads because their education wasn’t up to par. Again, ask @VivanMarwaha for the more clear headed picture. And buy his new book when it’s out! 

https://t.co/OtSNxEswxV"
2021-04-22 17:05:09+00:00;"Meet Mohammed Yassen. He graduated with his Master of Science degree in Computer Science in December 2020. He is currently working as a Technology Lead for Infosys.  

Read his full interview here: https://t.co/Hmg4ThHdmv

 #UNT21 #UNT22 #UNT23 #UNT24 @UNTEngineering  @Infosys https://t.co/4xppQ9CBbB"
2021-04-22 17:00:15+00:00;"Thank you to our 2021 Friend Sponsors @WillkieFarr, @infosys, @BlueYonder, @Genpact, @verizon, @7thonlineInc, @HKAGlobal @SiriusNews @MuleSoft, Michael Zbranak, SVP &amp; CIO of @Fiserv, &amp; Tillerman! Celebrate &amp; support the #PaceSeidenbergInnovationAwards https://t.co/P7vf9jiFyS https://t.co/5NFFrnWNLM"
2021-04-22 17:00:02+00:00;.@DineshrraoR, Infosys, provides insight on how Siemens Gamesa digitally transformed their #IT operations following the merger of Siemens and Gamesa. Read more from @Forbes: https://t.co/fHVhI4j6Fz https://t.co/A3EInLIu9b
2021-04-22 16:54:42+00:00;@Ajay_SGian @Surma_SG @shreyaghoshal No dear it was Infosys Bangalore
2021-04-22 16:42:23+00:00;An integrated energy offer leveraging the experience of @Infosys and @bp_plc @bp_India . https://t.co/zd8O23dbJ4
2021-04-22 16:42:07+00:00;"@CaSondagar @Infosys_GSTN @shraddha_dedhia @FinMinIndia @CARubyAnsari @dineshwadera @khuranavivek @ankitabansal7 @MRna93 @DineshBohra91 @CAChirag @FacelessCompli1 Due Date Extension For Gst Return 3B of Month March  2021 and  Gst Amnesty Scheme Must Be Allowed By Government. 
Must watch and Share This Video. 
#GSTR3B #GSTAmnesty
#GstAmnestyWithITC

https://t.co/hMMb5RCNbL

@ArvindKejriwal
@casansaar
@CNBCTV18Live @ndtvindia"
2021-04-22 16:41:40+00:00;"@CAChirag @Infosys_GSTN @cbic_india @nsitharaman Due Date Extension For Gst Return 3B of Month March  2021 and  Gst Amnesty Scheme Must Be Allowed By Government. 
Must watch and Share This Video. 
#GSTR3B #GSTAmnesty
#GstAmnestyWithITC

https://t.co/hMMb5RCNbL

@ArvindKejriwal
@casansaar
@CNBCTV18Live @ndtvindia"
2021-04-22 16:40:41+00:00;"@CA_mmaliwal @Infosys_GSTN @cbic_india @GST_Council Due Date Extension For Gst Return 3B of Month March  2021 and  Gst Amnesty Scheme Must Be Allowed By Government. 
Must watch and Share This Video. 
#GSTR3B #GSTAmnesty
#GstAmnestyWithITC

https://t.co/hMMb5RCNbL

@ArvindKejriwal
@casansaar
@CNBCTV18Live @ndtvindia"
2021-04-22 16:39:56+00:00;"@radheshyam_gour @Infosys_GSTN @GST_Council Due Date Extension For Gst Return 3B of Month March  2021 and  Gst Amnesty Scheme Must Be Allowed By Government. 
Must watch and Share This Video. 
#GSTR3B #GSTAmnesty
#GstAmnestyWithITC

https://t.co/hMMb5RCNbL

@ArvindKejriwal
@casansaar
@CNBCTV18Live @ndtvindia"
2021-04-22 16:39:07+00:00;"@casansaar @nsitharaman @FinMinIndia @cbic_india @GST_Council @theicai @theicaibos @askGST_GoI @Infosys_GSTN @PMOIndia @narendramodi_in @khuranavivek @PTI_News @bsindia @ianuragthakur Due Date Extension For Gst Return 3B of Month March  2021 and  Gst Amnesty Scheme Must Be Allowed By Government. 
Must watch and Share This Video. 
#GSTR3B #GSTAmnesty
#GstAmnestyWithITC

https://t.co/hMMb5RCNbL

@ArvindKejriwal
@casansaar
@CNBCTV18Live @ndtvindia"
2021-04-22 16:38:19+00:00;@Infosys Do want different think about what do you want
2021-04-22 16:37:26+00:00;"@cbic_india @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @nsitharaman @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Thanks for your support 🙏

Now who is responsible for this late fees during the period 02.01.2021 to 22.04.2021 

Can you waive off this late fees and Interest due to department fault."
2021-04-22 16:35:18+00:00;Hosting the incredible @AdamMGrant in conversation with @imravikumars @Infosys ! Challenging status quo, lifelong learning, comfort of conviction to discomfort of doubt! #ThoughtProvoking #TheJoyOfBeingWrong #Rethink https://t.co/GrdFl9n3PC
2021-04-22 16:32:34+00:00;"@cbic_india @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @nsitharaman @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Sir, all returns filed with late fees after SCN and response filed in GST REG-18 within 7 days. 
Due to no action taken by authority in last 4 months at response and without check the status of returns, GST number had suspended, 
Plz waive the late fees due to department mistake"
2021-04-22 16:31:43+00:00;@cbic_india @girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @nsitharaman @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone If any humanity left ,, please #waivegstlatefees and #Extend_Due_Dates_Immediately
2021-04-22 16:29:36+00:00;Together we can make an even better impact! Look forward to this strategic partnership making a difference - Digitize and Decarbonize! @bp_plc @Infosys https://t.co/IKVKoAT4wW
2021-04-22 16:24:43+00:00;@Surma_SG @shreyaghoshal This concert pics was in Bangalore Infosys
2021-04-22 16:24:01+00:00;"Woohoo!! In rapt attention as @AdamMGrant converses with his favorite #Rethinker @imravikumars !! Super chuffed as they meet on @Infosys #Meridian *fistbump* @t_aarohi &amp; #PrajithNair  #Lifelonglearning #InfyDiaries https://t.co/ypXpQYoSVv"
2021-04-22 16:21:13+00:00;"@cbic_india @girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @nsitharaman @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Date extend kar do kitne clients and professionals hospitalized hai

#ExtendAllDueDatesImmediately #Extend_Due_Dates #ExtendAllDueDatesImmediately #GSTR3B #GSTR_3B #GSTR1"
2021-04-22 16:18:47+00:00;@BhavikaKapoor5 Some times I really wonder, how come this bigot was incharge of HR in Infosys?
2021-04-22 16:18:10+00:00;@Infosys_GSTN Is it mandatory to mention quantity with HSN Code in GSTR1 from 1st April.2021? please clarify @Infosys_GSTN @cbic_india
2021-04-22 16:16:32+00:00;@nsitharaman @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @cbic_india @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Thank You Very Much Hon'ble FM @nsitharaman for such response.🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
2021-04-22 16:16:16+00:00;@AdamMGrant in the house! #impact2021 #LifeatInfy @imravikumars #ThinkAgain @Infosys https://t.co/15lbBBCLRq
2021-04-22 16:12:44+00:00;"@girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @nsitharaman @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Dear Taxpayer, 

We are pleased to inform that your GSTIN is active now. Non-filing of returns for 6 months led to suspension of your GSTIN. Timely Return filing is an important obligation towards nation building. We seek your cooperation in compliant filing of returns in future."
2021-04-22 16:12:23+00:00;"Rocking performance by our #Buy2morrowStocks for 22/4/21

#KREBS moved 9% up intraday
#63moonTech moved up 6% intraday
#Infosys &amp; #EicherMotors remained flat
#SIS declined marginally.

#BT stocks for tomorrow by in an hr

https://t.co/xMxoStmp4L

#investing #multibaggers"
2021-04-22 16:11:10+00:00;"#AshwinyIyerTiwari said getting familiar with the story of Infosys co-founder NR Narayana Murthy and author Sudha Murthy has left a deep impact on her personally
https://t.co/0JCjlE00Bi"
2021-04-22 16:10:40+00:00;@cbic_india @nsitharaman @girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Please extend due dates
2021-04-22 16:09:52+00:00;@CaSondagar @Infosys_GSTN @FinMinIndia @cbic_india Please share video
2021-04-22 16:09:17+00:00;@CAVineet2 @Infosys_GSTN @FinMinIndia @cbic_india Yes sir
2021-04-22 16:06:41+00:00;"Nandan if for changing biometric for Infosys takeover Reba you have slept with your favorite mothers&amp;daughter thevadia geetha and killed abdul kalam &amp; prince Phillip after they enquired you,on my complaint ,for blocking&amp;altering kyc of Reba family after failed murder attempts https://t.co/zOfRSun26J"
2021-04-22 16:05:49+00:00;Infosys: BP, Infosys sign pact to develop Energy-as-a-Service offering – Latest News https://t.co/W0KaK8G9I3
2021-04-22 16:05:36+00:00;"Guess what are the mistakes of @Infosys_GSTN In this photo?
Comment below 
@FinMinIndia @cbic_india https://t.co/nGGONZy3BZ"
2021-04-22 16:05:00+00:00;"India's 2nd largest software firm @Infosys has est. vaccination centers for its employees &amp; their families at some of their campuses across India. 👏👏#Infosys continues to operate in remotely across their offices &amp; has seen no impact on client deliverables due to the pandemic. https://t.co/UrRySP4smO"
2021-04-22 16:02:22+00:00;Dear @nsitharaman  ,are you seeing covid 19 storm in our country ? Are you blind ? Today is last date of GsTR 3B ,so how people will file returns ,if all are in lockdown . Have u any sense of mind or you and your department are mad ? @Infosys_GSTN @IncomeTaxIndia @cbic_india
2021-04-22 16:00:50+00:00;@cbic_india @Infosys_GSTN This needs your immediate attention pls.. we are losing business everyday due to this.
2021-04-22 16:00:13+00:00;How to leverage green technology to drive operational excellence across your #wastemanagement #valuechain? Know more. https://t.co/duQqZmv7f2 https://t.co/q3zRoQI2Do
2021-04-22 15:59:23+00:00;@Infosys  and @bp_India partner to drive integrated energy offers to reduce emissions at campuses and cities. https://t.co/iQ7UYFVnvQ
2021-04-22 15:54:28+00:00;TCS, IBM, Infosys, SAP Impose 100% Work From Home For Employees https://t.co/ETJox3JIyF via
2021-04-22 15:48:19+00:00;RT InfosysUSA: Cha’Sed Miller recounts his proudest moment at work on the occasion of Infosys featuring on the FortuneMagazine list of Be…
2021-04-22 15:43:51+00:00;@girimantu90 @ianuragthakur @Infosys_GSTN What does this indicate sir? That nation is growing, or tax is growing?
2021-04-22 15:40:32+00:00;@TVMohandasPai Wonder how u survived in Infosys as HR head, don’t have the ability to see different points of view ... No wonder u never got to head Infosys and u found ur way out... these frustrations are coming out !
2021-04-22 15:36:06+00:00;@girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @nsitharaman @cbic_india @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Please rsise concern on CP Grams
2021-04-22 15:34:44+00:00;"@cbic_india @nsitharaman @Anurag_Office @PMOIndia @narendramodi
@Infosys_GSTN @GST_Council 
In this pandemic situation why government is not extends the due dates?????
Please think and extend the due dates"
2021-04-22 15:33:46+00:00;@girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @nsitharaman @cbic_india @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Same story is with me.. I also tweeted regarding this but not received any reply....
2021-04-22 15:30:04+00:00;Congratulations @Accenture, @Genpact, @IBM, @Infosys, @TCS, @PwC, @WiproLimited for being positioned as Leaders in Everest Group's Financial Crime and Compliance (FCC) Operations – Services #PEAKMatrix® Assessment 2021. https://t.co/RVWdwr6afU
2021-04-22 15:28:18+00:00;Trading is an Art  and we are the teacher of this art. Join the paid services at just 599pm #NiftyBank #Nifty  #JSWSteel  #angelbroking #BhartiAirtel #banknifty #TataSteel #TataMotors #BajajFinance #SBI #TCS #HCLTech #Britannia #Wipro #Infosys #IndusIndBank #EicherMotors https://t.co/RrxGH97PUU
2021-04-22 15:27:55+00:00;Easy money...You Don't need tp book losses with me. Join the paid services at just 599pm #NiftyBank #Nifty  #JSWSteel  #angelbroking #BhartiAirtel #banknifty #TataSteel #TataMotors #BajajFinance #SBI #TCS #HCLTech #Britannia #Wipro #Infosys #IndusIndBank #EicherMotors https://t.co/aw3p4XJuqn
2021-04-22 15:24:02+00:00;@cbic_india @nsitharaman @girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone I will apply GST Registration and this is my ARN NO. AA030321031732Y OFFICER also visit the place of business but continuesly my application is pending for processing shown. @Infosys_GSTN @cbic_india
2021-04-22 15:22:55+00:00;@cbic_india @nsitharaman @girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone How much penalty for your mistake to be levied????
2021-04-22 15:21:37+00:00;"@nsitharaman @girimantu90 @FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII @Infosys_GSTN @gstindia @askGST_GoI @ianuragthakur @cpgrams @cgstranchizone Dear Taxpayer,

Sorry for the inconvenience caused. We have taken note of your grievance and working on it for an immediate resolution."
2021-04-22 15:21:08+00:00;"@Infosys_GSTN sir, while going for revocation application of GST registration cancel order, it's showing that "" cannot be filed after 90 days from date of cancellation order"". Regarding this, I also approached to the GST bhavan west bengal, they are also unansrable, pls suggest."
2021-04-22 15:20:01+00:00;@Infosys_GSTN I have made a mistake please tell me solution, I have forgot fill B2C colomns by mistaken, filled only B2B skipped in mind for B2C tell me sir solution.
2021-04-22 15:15:09+00:00;"@raaztax @Infosys_GSTN @cbic_india @nsitharamanoffc Yes after so many mails, today my Bank account got validated. But refund is still pending.. God knows when we will get our GST refund.
Shame on you @Infosys_GSTN @Infosys 
Now please don't tell me to share my ticket no.🙏"
2021-04-22 15:10:46+00:00;"@Infosys_GSTN We applied for GST Regn for a Limited Company in the state of Tamil Nadu on 13/4/21. ARN 
AA330421029650R - aadhaar authentication failed but so far no authority from Centre came for inspection.Kindly do the needful as it is 10 days passed."
2021-04-22 15:06:54+00:00;@Infosys_GSTN @FinMinIndia @nsitharaman @Anurag_Office @ianuragthakur @GST_Council @cbic_india @PTI_News IT IS painted out in UN general meeting that the Indian tax system  is the most complex in the world
2021-04-22 15:04:37+00:00;"Infosys Limited current quarter revenue growth YoY of 9.10% ranked 1465 out of 5477 companies in our database. 

https://t.co/I3TMOt0SOL $INFY

🚀🚀🚀🚀🚀 https://t.co/x6n0UtMTAw"
2021-04-22 15:01:32+00:00;"Join @NPC_INDIA_GOV 2 days Online workshop on ""Introduction to Basics of Power BI"" and enhance your business analysis skill 2 hours per day 01 &amp; 02 May 2021 from 11:00 AM to 01:00 PM
To register: https://t.co/kSY9J2H8NN
#npcindia  #PowerBI 
@Microsoft @TCS @Infosys @Wipro https://t.co/EsUxqqYgVm"
2021-04-22 15:01:08+00:00;"Please Extend March 21 GSTR-3B filing date 
@cbic_india @Infosys_GSTN @nsitharaman @PMOIndia https://t.co/1wAKZXAVYt"
