0;1
2021-04-29 23:53:18+00:00;"E-Commerce is not just about AMAZON, many other platforms can make you a business consultant
https://t.co/qnpYRZvuvw
Like | Share | Subscribe | Comment
#VAC​ #Virtual_Assistant_Camp​ #AMZ_DOC https://t.co/GWbhy63kXS"
2021-04-29 23:53:16+00:00;Of course Amazon shoots up immediately when markets close after a day of only $12 gains smfh https://t.co/DtxUwjGmqw
2021-04-29 23:53:13+00:00;@Dogecoinxx @coinbase Idk.... @elonmusk is always striving for the next big thing but @JeffBezos really only needs to accept #dogecoin with #Amazon in order to dazzle the crowd.  But I also wouldn't count out @mcuban because I've been hearing some things... #IoT always has the #answers
2021-04-29 23:53:11+00:00;@DeyyFN Amazon
2021-04-29 23:53:10+00:00;@0x6d617263656c6 @DanPriceSeattle I think you’re confused. I’m saying (in response to OP) it’s still possible to support small, local business and still get the convenience of Amazon. Not sure where banning anyone came from?
2021-04-29 23:53:07+00:00;"NEW YORK 

STREAMING ON ALL PLATFORMS RIGHT NOW !!!!! 

Spotify

Apple Music

Amazon music 

GO STREAM &amp; YOU WILL BE BLESSED

TRULY A MASTERPIECE 🥺😍

#NewYorkStreamingParty https://t.co/ezzBcsuY4g"
2021-04-29 23:53:07+00:00;@RBReich That disgusts me, only 25 bathrooms? Poverty level. A man needs at least 26, minimum. He should order another bathroom from @amazon
2021-04-29 23:53:02+00:00;@pupwalker1 @ALiferGaDawg Thanks Pup! May just go with Amazon Prime. Had thought about signing on there for a while anyway. 😃
2021-04-29 23:52:58+00:00;"I reconsidered getting an Amazon gift card this week, and opted instead to wait until my sister comes home.
Maybe the Masterforce DVD can wait."
2021-04-29 23:52:55+00:00;@amwriting24 I just picked up a project I started before I was published, and I hate 2017 me so much for not getting that I would absolutely not have the brain space to 'work this mess out in edits', I have marketing on three platforms, a paperback to format, and I'm fighting with Amazon.
2021-04-29 23:52:54+00:00;@prof4educators @LifeBelowZeroTV @LifeBelowZeroPT That was funny. I’m fascinated by their lives. But I did check to see if Amazon Prime delivers!
2021-04-29 23:52:49+00:00;LedMall Moving Firefly Red, Green, and Blue Outdoor Laser Garden and Christma... https://t.co/8ti3Zo6Mpc via @amazon
2021-04-29 23:52:45+00:00;"@fragro That TCP/IP *can* be used in a decentralized manner is entirely irrelevant when the internet is in practice highly centralised and carved up into monopolistic fiefdom by ISPs at the ""bottom end"" and by ""platforms"" like YouTube, Amazon, Facebook, etc. at the top"
2021-04-29 23:52:44+00:00;"@JeanJezzy Wow surprised that she was too Karen for the police even 😂 

Was this Seattle or Vegas? Once the cops rolled by me while I was shooting nude photos in front of Amazon HQ, but full on public nudity is legal here as long as you’re not trying to disturb ppl and you aren’t aroused."
2021-04-29 23:52:38+00:00;"@FalconTuxedo Lol you're still a bigger fish than me bro.

I'm like that little fish in the Amazon that swims up your pee hole.

I'm sitting bat 288+ million.

Gonna get a fat bump here soon though from all the transactions.

Saw a vid of a dude earlier that had less and got 2mil in 3 days"
2021-04-29 23:52:26+00:00;Stock futures dip even after Amazon reports profit surge https://t.co/sy6f4AYShw
2021-04-29 23:52:25+00:00;Hate when every time ups or amazon delivers something they have to ring the damn doorbell🙄
2021-04-29 23:52:23+00:00;@mutedior @sports_sell @HobbyConnector Go figure out why you can’t hit on Amazon 😎
2021-04-29 23:52:13+00:00;@kloheisung best I can do is 50% in Amazon gift cards sorry
2021-04-29 23:52:11+00:00;@Sgarzon325 Either Mr. S Leather or Amazon
2021-04-29 23:52:05+00:00;"@zialogy Thanks; I was concerned about Amazon bc there are some things you just can't return bc of mail hazards."
2021-04-29 23:52:04+00:00;@KaptCrook Can we even buy from Amazon 🤔
2021-04-29 23:51:59+00:00;@KThelonely @SalAlbaneseNYC @ericadamsfornyc @nytimes Because you know first hand experience what is like to duck at the sound of #gunshots. #Goodforyou. Now get back to running your campaign or that of some whacked out politician that for #DefundThePolice running #Amazon out #NYC #ThePatientsAreRunningTheAsylum
2021-04-29 23:51:56+00:00;For those of you who need it - and you know who you are - Amazon has pretty good deals on Blinker Fluid. @ West Mifflin Borough https://t.co/WJ0AQltxH9
2021-04-29 23:51:55+00:00;If you need a cute Victorian historical to read this weekend, A Proper Scandal, by Esther Hatch is free today and tomorrow!  https://t.co/2HHcDrLn0y #free #books #historical #romance #amazon #kindle #weekendreads #amreading @Esther_Hatch https://t.co/lq96c0n2mk
2021-04-29 23:51:55+00:00;"Q1 Revenue Growth, YoY % Change...
Tesla $TSLA: +73.6%
Apple $AAPL: +53.6%
Facebook $FB: +47.5%
Amazon $AMZN: +43.8%
Google $GOOGL: +34.4%
Netflix $NFLX: +24.1%
Microsoft $MSFT: +19.1%
S&amp;P 500 $SPY: +5.6%"
2021-04-29 23:51:52+00:00;#Amazon’s quarterly profit more than triples on strong revenues https://t.co/u25ggxw2Sp via @TheNationalNews
2021-04-29 23:51:49+00:00;Applying the Wisdom of Proverbs for Everyday Living!: Daily Devotion of Faith... https://t.co/MpRUzM1jR7 via @amazon
2021-04-29 23:51:47+00:00;https://t.co/oa13Vmuhxd amazon
2021-04-29 23:51:47+00:00;"Bamboos Consulting presents Stocks making the biggest moves after the bell: Amazon, Twitter, Gilead Sciences &amp; more - See https://t.co/X6unIoi12E for more"
2021-04-29 23:51:46+00:00;@lucyloone Will it be on Amazon music as soon as it comes out..?
2021-04-29 23:51:46+00:00;"Blasting Leikeli47 - Girl Blunt right now on Pretty Dope Xperience Radio aka #BlackPandora

listen now and catch a wave!! https://t.co/VqKFopeoex  #nowplaying #np #RT  #NowStreaming #Streema Download Now #Alexa #GooglePlay #iOSAppStore #Amazon #"
2021-04-29 23:51:45+00:00;Bamboos Consulting presents Stock futures dip even after Amazon reports profit surge - See https://t.co/fclqsycJsu for more
2021-04-29 23:51:45+00:00;@Democracy_Spot @amazon @firefox Thank you for your reply! I always use @firefox Funny thing: I must turn off my virus protection to install McAfee which activates the suite.
2021-04-29 23:51:44+00:00;New product: Amazon Fundamentals Padfolio and Resume Portfolio, 5-Card Pocket https://t.co/8q86fT5Sr2 #great #deal #click #follow #easter #christmas #birthday #sumer #winter
2021-04-29 23:51:39+00:00;Amazon’s 1-day shipping in US still has work to do, CFO says https://t.co/n9VkNA8sNg
2021-04-29 23:51:38+00:00;@amazon do better. https://t.co/minXP0D2aZ
2021-04-29 23:51:38+00:00;Wooot may ads sa amazon prime but i payed for this why would u show me ads before i watch something
2021-04-29 23:51:34+00:00;Signs are up for Amazon's first D.C.-area grocery store. Festival at Manchester Lakes, near Kingstowne. Background here... https://t.co/uCaIq8U09a https://t.co/6NGPrqzvNT
2021-04-29 23:51:26+00:00;Various artists-lalas picks/amazon
2021-04-29 23:51:24+00:00;@AdoptToro Can we send him treats and toys via an Amazon wishlist?
2021-04-29 23:51:23+00:00;@wishbonetattoo @PalayeRoyale I NEED also a rerelease of BBR Side A and B cause Amazon never has them in stock 😭
2021-04-29 23:51:23+00:00;@hulu_support Damn, I'll have to purchase a season pass on Amazon. https://t.co/FdXve6Oezk
2021-04-29 23:51:22+00:00;@Katrina484568 @KathyMcCarter6 @AugustaKlumpke @RBReich They did and again, I'm not saying Amazon bought them off and they are being shortsighted but... After Failed Union Vote, Amazon to Hike Warehouse Worker Pay by $1 Billion https://t.co/mfGZr51B8n
2021-04-29 23:51:20+00:00;"Amazon Pegged To Pull Ahead Of Walmart By Middle Of Next Year #Bitcoin #Btc #Cryptocurrency #Finance #Forex #Markets #Money

Read: https://t.co/PyVudCYIoJ https://t.co/8QjFBjzThf"
2021-04-29 23:51:18+00:00;A Concise Study of the Myths, Legends and Traditions of the Native American P... https://t.co/ls8JuzV0KG via @amazon
2021-04-29 23:51:17+00:00;"Stadia Partners With 3 Indie Developers + Amazon Luna Gets 4 New Games + PlayStation State of Play - The Nerf Report Daily Roundup

https://t.co/BKwkvTH8xt https://t.co/MYvpYxlf6p"
2021-04-29 23:51:15+00:00;"@gerardodada @RBReich &gt;at 2x min wage

1. That $15 is twice the minimum wage in many regions is an indictment of that wage and those regions, not a compliment to Bezos.

2. Amazon pays that wage because its home city, Seattle, voted for a $15 minimum wage - a wage Amazon fought tooth and nail."
2021-04-29 23:51:14+00:00;@SalsaTekila The Expanse on amazon is binge worthy
2021-04-29 23:51:13+00:00;Funny, @zZounds managed to pull off what @amazon failed miserably at. AND, they, not only shipped the CORRECT size drum head, it got here INTACT and FASTER.
2021-04-29 23:51:08+00:00;@RBReich Amazon is a modern day sweatshop.
2021-04-29 23:51:02+00:00;I played this interesting Quiz on Amazon-Play games at Amazon FunZone  https://t.co/hLuFWIoA6C
2021-04-29 23:51:00+00:00;#GlobeKidsBooks  @RansomeNews Swallows and Amazons
2021-04-29 23:50:59+00:00;"It's 1973, and the post-Woodstock generation, the new world of rock 'n roll, marijuana, birth control, ripped jeans, fake ID's, and anti-authority. That's the uproarious comic world young Tommy was thrown into. 
 
BUY TODAY ON AMAZON &gt;&gt;&gt; https://t.co/A64vHP3HfA *-*. https://t.co/BYq2fmIsk3"
2021-04-29 23:50:59+00:00;@shesrubysalcedo Hello there! Is your package scheduled to be delivered soon? Have we missed the expected delivery date given in your order confirmation e-mail? You can find a copy in your Amazon Message Center, here: https://t.co/8jiYMWGYU4. We're here to help in any way we can! -Sagine
2021-04-29 23:50:58+00:00;@amazon I don’t know what’s going on with your account specialists but something wrong is happening in that department because my account is still on hold although I sent in the proof of purchase. If this is how you treat your customers I’m no longer doing business with Amazon.
2021-04-29 23:50:58+00:00;@amazon And I did as I was told but then 24hrs came by and my account is still on hold this has been going on since apr 21st it’s now the 29th and I know by tomorrow it’s still going to be on hold. I shouldn’t have to go through this if I bought it nor wait this damn long.
2021-04-29 23:50:57+00:00;@amazon I bought a gift card April the 21st and tried to buy a product. Instead I got an email saying that my account has been put on hold. So I called customer service and they said all I need to do is verify my purchase by receipt and they’ll contact me within 24hours.
2021-04-29 23:50:56+00:00;@amazon I just had 2 packages delivered and your delivery driver tossed both of them onto my front porch, I have video of it
2021-04-29 23:50:54+00:00;Great African-American Women in America History: Women of Excellence in Afric... https://t.co/e9DTlt0g7h via @amazon
2021-04-29 23:50:53+00:00;"The year is 2069

-The only left company on Earth is Amazon.

-All transactions are done using Doge

-Elon Musk died on Mars after his rocket got damaged and never made it back."
2021-04-29 23:50:52+00:00;"Private Investigations Book One and Two will soon be available for purchase from the Dorrance Publishing, Amazon (both in book and e-Book formats) and Barnes &amp; Nobel. So get ready for a lot of mystery, intrigue, suspense and coincidences and stay tuned for more. (Pt3)"
2021-04-29 23:50:50+00:00;"Grow you business.
Contact me,I will submit your coupon code to 200 coupon websites.

https://t.co/d7NfBy6Ky9
#Sales #Amazon #BlackOwnedBusiness #BNK48Market #shopify"
2021-04-29 23:50:47+00:00;@TaylorMcFayden @ginfueledbrat What you think people did before Amazon?
2021-04-29 23:50:46+00:00;"@SenatorLankford We can’t continue to just blindly give massive cuts to Amazon, Gas &amp; Oil, and top 1%. Economists warned about 43’s and 2017. Didn’t brother you then. How foolish you are. Mentioned abortion another dollar in the jar."
2021-04-29 23:50:44+00:00;@OriginalFunko Where’s the amazon link?
2021-04-29 23:50:44+00:00;"Who Put the Vinegar in the Salt by @lwrondeau #book on tour w/ @celebrate_lit. Read author's guest post &amp; enter the #free #giveaway for a $25 Amazon gift card. Follow now!
https://t.co/swGfae0tjC"
2021-04-29 23:50:41+00:00;"The business books @theChrisDo mentioned in todays call:

Creative Strategy and the Business of Design by Douglas Davis https://t.co/bJPGJmZAfN via @amazon 

#FuturPro #creativity #business #design"
2021-04-29 23:50:37+00:00;@RBReich Meanwhile taxpayers subsidize Amazon paying less than livable wages thru food stamps, Medicaid, and housing vouchers...
2021-04-29 23:50:34+00:00;Amazon confirms Prime Day for later this quarter as revenue grows to $108B https://t.co/wUScnF7OtN
2021-04-29 23:50:32+00:00;"@burstoralcare this is how @amazon is shipping out your toothbrush 😯 

I am def not putting this in my mouth https://t.co/vecaC8bIQ1"
2021-04-29 23:50:24+00:00;Amazon https://t.co/hd9jyUHd2a
2021-04-29 23:50:23+00:00;"Another @amazon Prime disappointment. 1 trade size novel in a series; other titles, new &amp; pristine $16. Last title? From a 3rd party seller who charged me $25 FOR A HEAVILY USED LIBRARY COPY.  No indication that I was getting a used book. BOO!"
2021-04-29 23:50:21+00:00;Stock futures dip even after Amazon reports profit surge https://t.co/0PDNddHGuK
2021-04-29 23:50:20+00:00;"Discover Kitchen &amp; Dining Products 8:50 https://t.co/YbQ3f8jSyz  @amazon https://t.co/D3LjR7Qn0H"
2021-04-29 23:50:19+00:00;"Looking for Replacement parts? Filters, brakes, lighting, spark plugs, &amp; more. 8:50 https://t.co/VhoxFDITpa  @amazon https://t.co/NeR3fFR6Qu"
2021-04-29 23:50:18+00:00;@CiarraRamon I got mine from Amazon but they also have it on etsy!
2021-04-29 23:50:16+00:00;Amazon to increase the pay of over 500,000 workers amid union battles. https://t.co/VdxZIUYq9p via @Yahoo
2021-04-29 23:50:15+00:00;.@amazon y'all got any spare bottles for me?
2021-04-29 23:50:13+00:00;@PhilipMott1 Couples Therapy on Amazon may offer some moments of reflection. It did for us, repeatedly.
2021-04-29 23:50:12+00:00;i keep getting these ads saying to work for Amazon and every single worker they show looks like they're in pain
2021-04-29 23:50:10+00:00;Amazon sales surge 44% in Q1 2021, beating expectations https://t.co/HTWIs6FyIL
2021-04-29 23:50:09+00:00;@donlamb_1 @MichaelSctMoore Shamans. Obscure plants. Trips up the Amazon. It was so much easier when you could just drop acid at a Grateful Dead concert.
2021-04-29 23:50:07+00:00;"Funko Pop! Marvel: Falcon and The Winter Soldier - Capatain America (Sam Wilson) with Shield, Year of The Shield Amazon Exclusive now available!

https://t.co/juDDqQulGe

NOT Charged until it ships!! https://t.co/1seXykJ8ct"
2021-04-29 23:50:06+00:00;I got a new source for my slime bubbles on Amazon. They are half circle plastic beads. Added them to Be’lakor’s base. https://t.co/3sAw4qdFgO
2021-04-29 23:50:06+00:00;Amazon’s sales and profit rise as retailer rides wave of pandemic shopping https://t.co/PcSU60inou https://t.co/LNtHWyuG98
2021-04-29 23:50:05+00:00;@MaeKait I ordered some LED strip lights from Amazon 😽
2021-04-29 23:50:05+00:00;Amazon Earnings: AWS Sees 32 Percent Revenue Surge To $54B Run Rate https://t.co/dKniOr081f https://t.co/IFhr1P6hM7
2021-04-29 23:50:04+00:00;Amazon’s sales and profit rise as retailer rides wave of pandemic shopping https://t.co/FOYkP2o74Z https://t.co/NALlWcqKd5
2021-04-29 23:50:04+00:00;One woman Dares to Challenge Warrior Markay, Aching to Lure him from his Revulsion. Can Rossin Morgan Seduce Warrior to Love again? #booklover #books #romance #book #gamedev #coffee #historicalromance #RomanceBooks #amediting #amwriting #Amazon #HistFic https://t.co/owXTIqwym7 https://t.co/KbHrwjrJUz
2021-04-29 23:50:03+00:00;Amazon’s sales and profit rise as retailer rides wave of pandemic shopping https://t.co/ScKx9fk7Op https://t.co/HFJu0u47iI
2021-04-29 23:50:02+00:00;~#RosemaryAjoseh #LetterOfHope is an Amazon Best Seller~#Top100 #HotNewRelases #69 https://t.co/z7gWCAR4va Proceeds go to Lifetime Food Bank in Atlanta! #MusicLov3rz #WW Hard copies are at: https://t.co/3KUgAzryyU https://t.co/uU5iGiraXU
